,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
731,4.800000000000001,11.100000000000001,-6.399999999999999,-1.1000000000000014,8.399999999999999,58.8,41.599999999999994,impersonator
3680,167.0,171.0,169.0,168.0,168.0,168.0,169.0,genuine
1216,179.2,203.5,406.5,451.8,29.9,415.6,18.299999999999997,impersonator
4088,13.6,209.3,254.0,440.29999999999995,2.1000000000000014,214.9,222.5,impersonator
911,6.999999999999998,25.8,66.4,73.9,1680.4,-0.9000000000000021,9.700000000000001,impersonator
3326,424.8,-2.5,218.4,238.2,457.3,-3.8000000000000007,231.5,impersonator
2291,623.0,35.3,16.900000000000002,42.099999999999994,32.7,25.799999999999997,53.5,impersonator
2081,11.9,1366.3,17.3,17.8,18.0,18.7,16.8,genuine
1912,164.0,186.0,157.0,171.0,168.0,170.0,168.0,genuine
3363,444.5,30.9,231.1,233.1,450.1,16.5,232.0,genuine
672,157.8,159.1,162.5,156.5,191.3,193.5,145.6,impersonator
274,168.0,173.0,171.0,173.0,171.0,170.0,166.0,genuine
202,186.0,191.4,145.2,179.3,178.9,23.5,174.9,impersonator
4489,229.3,232.6,233.1,433.2,16.8,232.8,433.3,genuine
3341,169.0,170.0,169.0,170.0,172.0,171.0,166.0,genuine
1882,46.900000000000006,16.5,18.799999999999997,401.3,617.0,18.1,37.7,impersonator
1953,4.700000000000001,580.0,398.6,4.799999999999999,9.6,2.5000000000000018,13.8,impersonator
1372,170.0,173.0,175.0,173.0,172.0,173.0,171.0,genuine
517,230.7,249.0,450.2,32.6,233.8,450.1,232.9,genuine
2700,19.4,17.0,18.5,744.6,838.3,20.6,22.3,genuine
2583,12.4,16.6,17.7,16.6,37.8,36.5,67.7,genuine
3772,0.3000000000000007,13.399999999999999,0.7999999999999972,1188.3,14.1,5.4,38.099999999999994,impersonator
3006,172.0,173.0,174.0,173.0,171.0,172.0,172.0,genuine
3968,247.6,458.5,7.9,36.099999999999994,224.7,180.3,227.89999999999998,impersonator
3955,16.7,16.2,977.0,631.5,18.0,16.2,19.9,genuine
3544,145.6,163.1,192.3,166.4,189.4,153.8,185.4,impersonator
1654,164.0,170.0,158.0,169.0,168.0,16.0,168.0,genuine
464,172.0,172.0,173.0,173.0,173.0,174.0,174.0,genuine
1856,201.8,19.7,138.6,351.5,164.0,164.7,149.7,impersonator
1519,160.6,177.5,166.7,163.6,160.6,186.0,185.3,impersonator
3742,220.89999999999998,173.9,227.7,417.90000000000003,227.6,451.3,-5.599999999999998,impersonator
876,172.0,172.0,176.0,173.0,172.0,175.0,172.0,genuine
792,177.0,162.2,160.2,158.2,202.6,182.0,159.6,impersonator
3542,191.3,415.4,233.4,233.1,433.7,16.5,233.1,genuine
4,12.299999999999999,644.4,19.0,2079.7,-1.0,5.600000000000001,16.8,impersonator
3766,233.0,216.79999999999998,467.5,29.200000000000003,235.29999999999998,429.8,9.399999999999999,impersonator
3673,412.4,232.8,433.6,16.9,15.6,417.3,15.4,genuine
2133,172.0,173.0,176.0,171.0,173.0,173.0,172.0,genuine
1324,170.0,174.0,174.0,172.0,173.0,173.0,175.0,genuine
4412,177.9,148.3,163.8,163.8,147.1,147.4,189.6,impersonator
4001,56.4,926.6,1.6000000000000014,28.6,7.999999999999998,28.2,91.6,impersonator
1393,172.0,173.0,174.0,174.0,173.0,172.0,172.0,genuine
1210,166.0,172.0,170.0,171.0,171.0,173.0,166.0,genuine
2363,155.6,188.8,164.9,147.3,149.2,148.5,191.6,impersonator
3079,165.0,188.0,158.0,171.0,183.0,166.0,167.0,genuine
3313,10.4,39.3,767.1999999999999,412.59999999999997,24.4,451.90000000000003,5.4,impersonator
4075,16.7,18.9,978.2,631.3,21.9,16.6,19.4,genuine
3558,12.7,28.6,116.8,63.9,90.2,51.4,27.8,genuine
1896,164.8,153.4,182.6,142.5,191.9,177.3,169.7,impersonator
2932,155.3,173.7,153.4,194.4,173.0,156.7,185.0,impersonator
435,-4.300000000000001,227.3,220.3,431.2,234.39999999999998,438.5,15.600000000000001,impersonator
114,164.0,166.0,169.0,167.0,166.0,167.0,167.0,genuine
901,163.0,217.0,134.0,166.0,167.0,183.0,166.0,genuine
2563,166.0,168.0,167.0,165.0,166.0,167.0,167.0,genuine
4128,216.9,195.5,433.4,233.0,433.5,16.2,233.3,genuine
247,13.9,23.4,970.4,632.0,23.1,18.8,21.6,genuine
533,18.6,20.0,37.7,1133.2,18.4,19.8,19.5,genuine
2434,20.6,37.3,735.4,1474.1,18.0,18.1,17.6,genuine
3715,167.0,171.0,169.0,170.0,174.0,169.0,167.0,genuine
2544,424.0,32.099999999999994,216.79999999999998,255.5,241.6,254.29999999999998,396.2,impersonator
2251,448.4,27.3,233.7,232.5,450.4,17.3,233.1,genuine
262,38.8,-0.5,19.400000000000002,26.8,948.4,28.2,2.8000000000000007,impersonator
1526,19.7,21.1,1138.9,13.3,19.7,19.3,20.7,genuine
3356,169.0,172.0,212.0,139.0,162.0,169.0,167.0,genuine
397,202.1,415.09999999999997,242.4,453.7,-7.800000000000001,209.6,243.6,impersonator
3681,5.9,242.79999999999998,250.6,211.2,215.5,475.09999999999997,27.7,impersonator
2291,630.9,16.6,16.8,17.9,17.0,17.4,54.2,genuine
3750,209.2,219.39999999999998,429.29999999999995,213.0,213.70000000000002,220.20000000000002,415.0,impersonator
2470,141.6,163.6,184.4,145.3,178.6,186.3,187.1,impersonator
3507,229.3,230.3,449.5,32.0,232.7,234.9,231.2,genuine
1512,1353.0,8.100000000000001,39.400000000000006,25.4,2.0999999999999996,28.1,19.0,impersonator
1886,15.0,164.4,346.7,170.0,190.5,161.5,190.4,impersonator
1195,28.5,120.0,48.7,120.1,59.5,95.4,35.8,genuine
581,67.3,769.3,18.4,18.5,18.7,66.4,2447.6,genuine
4123,226.8,217.7,232.1,233.1,16.0,215.5,634.3,genuine
1220,987.9,207.2,18.4,20.1,20.0,20.1,20.7,genuine
473,224.4,392.1,-5.5,251.39999999999998,418.0,8.0,437.09999999999997,impersonator
4316,169.0,174.0,174.0,173.0,174.0,173.0,174.0,genuine
3001,147.3,151.5,176.1,194.5,160.2,158.2,160.2,impersonator
2156,400.6,-6.5,235.20000000000002,184.6,229.1,436.1,244.8,impersonator
4403,1092.6,15.8,17.5,17.1,2072.2,20.4,41.2,genuine
1649,412.2,232.0,449.6,31.5,233.7,233.5,450.4,genuine
1012,166.0,168.0,167.0,168.0,166.0,167.0,166.0,genuine
1346,164.0,183.0,153.0,171.0,9.0,167.0,333.0,genuine
553,159.6,148.1,165.9,151.6,160.0,172.1,167.2,impersonator
4104,48.8,53.4,139.3,9.0,64.8,84.7,61.49999999999999,impersonator
898,989.5,1476.9,23.5,28.3,28.1,94.6,69.6,impersonator
1033,163.0,166.0,165.0,166.0,164.0,167.0,164.0,genuine
2065,14.5,16.2,17.8,15.9,1167.3,15.5,18.3,genuine
1925,186.4,148.9,139.4,173.3,183.2,206.5,141.2,impersonator
1437,165.0,166.0,168.0,166.0,164.0,167.0,165.0,genuine
151,20.2,17.8,20.1,730.3,19.9,19.7,19.9,genuine
3915,236.79999999999998,189.8,217.3,632.2,30.700000000000003,226.1,408.7,impersonator
186,18.4,-8.1,1177.9,408.0,15.7,30.8,1.4000000000000004,impersonator
695,-12.0,29.400000000000002,235.6,199.10000000000002,191.8,425.6,220.2,impersonator
3013,227.5,450.5,14.5,233.2,467.2,27.8,225.4,genuine
465,188.0,149.5,179.4,165.6,152.2,163.3,162.6,impersonator
1459,226.70000000000002,240.20000000000002,224.8,232.4,399.6,250.2,448.3,impersonator
528,605.0,407.5,15.9,17.7,18.0,17.9,18.0,genuine
1543,21.9,14.9,773.0,422.5,16.8,20.7,18.3,genuine
4063,180.0,176.0,155.0,170.0,171.0,172.0,171.0,genuine
1053,170.0,173.0,174.0,172.0,174.0,171.0,172.0,genuine
3261,226.5,249.0,437.0,48.7,211.4,251.3,443.2,impersonator
220,156.7,164.7,166.7,168.9,184.3,166.9,173.8,impersonator
4227,190.9,12.6,136.1,326.1,162.8,152.4,162.8,impersonator
2317,22.3,1696.2,22.7,15.5,422.9,15.7,19.2,genuine
2322,17.5,15.3,210.0,208.6,17.5,18.5,20.6,genuine
896,420.5,221.5,431.3,4.199999999999999,224.29999999999998,233.60000000000002,236.8,impersonator
2405,170.0,174.0,174.0,174.0,173.0,171.0,174.0,genuine
2442,6.799999999999999,33.9,1004.8,616.7,35.3,33.7,25.6,impersonator
1798,172.3,177.9,146.4,182.4,144.5,182.6,179.2,impersonator
2974,222.9,232.79999999999998,257.0,424.6,41.5,247.2,223.20000000000002,impersonator
281,146.5,182.6,188.3,7.7,133.6,316.0,161.6,impersonator
4329,17.0,23.700000000000003,787.5,439.3,32.4,9.299999999999999,39.3,impersonator
2549,10.1,172.8,305.2,154.0,183.2,-5.100000000000001,164.0,impersonator
2003,17.2,19.9,18.5,963.0,19.7,19.2,1021.1,genuine
2112,170.0,173.0,173.0,173.0,171.0,175.0,174.0,genuine
3088,24.3,30.200000000000003,50.5,1318.3999999999999,28.2,1.3000000000000007,2.1999999999999993,impersonator
1553,20.8,46.0,988.3,433.5,7.200000000000001,4.699999999999999,6.700000000000001,impersonator
1031,165.3,165.8,155.3,158.9,171.8,-2.8000000000000007,168.6,impersonator
3583,171.0,174.0,173.0,173.0,174.0,172.0,174.0,genuine
1208,760.9,1476.5,18.3,19.3,49.7,32.0,107.9,genuine
2566,166.0,187.0,155.0,169.0,169.0,169.0,171.0,genuine
826,1179.3,18.6,18.3,393.8,18.2,19.0,19.0,genuine
483,434.8,13.4,230.0,233.1,433.5,16.7,433.5,genuine
2148,173.0,172.0,174.0,171.0,175.0,173.0,173.0,genuine
2111,394.6,232.8,233.8,449.3,15.6,233.9,233.7,genuine
903,166.0,168.0,169.0,166.0,167.0,169.0,166.0,genuine
822,179.4,196.2,197.9,195.7,154.0,164.4,178.4,impersonator
2547,229.9,233.2,233.0,433.5,16.4,233.1,233.5,genuine
3500,168.9,152.8,147.0,148.2,181.7,179.4,162.6,impersonator
1032,144.9,170.5,178.1,183.7,190.1,159.5,173.4,impersonator
4368,187.6,161.4,175.2,163.2,217.8,134.7,145.9,impersonator
2930,13.1,431.4,15.8,216.6,232.8,200.0,233.2,genuine
1132,185.8,173.7,177.8,26.5,131.0,316.5,152.2,impersonator
900,167.0,172.0,169.0,171.0,170.0,172.0,166.0,genuine
3206,230.4,457.70000000000005,14.5,-10.5,193.3,229.9,223.0,impersonator
1072,13.7,16.3,1191.1,15.5,18.1,17.7,17.7,genuine
2657,167.4,161.6,190.2,158.4,156.7,175.0,155.9,impersonator
3169,169.0,173.0,174.0,173.0,175.0,172.0,172.0,genuine
3985,14.0,38.2,16.900000000000002,5.900000000000002,0.29999999999999716,1769.8,-6.600000000000001,impersonator
4243,413.9,231.1,434.4,15.0,433.1,15.7,233.5,genuine
1831,226.5,-5.400000000000002,34.8,34.4,25.5,-2.3000000000000007,-1.6999999999999993,impersonator
565,6.199999999999999,-0.5999999999999979,15.8,1379.8,3.1000000000000014,2.3999999999999986,34.7,impersonator
4375,156.9,147.7,159.1,172.9,185.8,185.4,182.6,impersonator
3759,229.1,233.6,233.2,433.1,16.7,232.4,233.4,genuine
1207,165.0,177.0,155.0,170.0,169.0,10.0,166.0,genuine
436,29.4,20.200000000000003,-10.399999999999999,87.6,23.0,123.6,123.8,impersonator
4194,447.0,28.0,233.1,232.9,231.9,434.3,17.5,genuine
1643,16.4,17.6,1002.6,16.1,15.9,17.1,17.0,genuine
3765,165.0,168.0,167.0,165.0,169.0,169.0,167.0,genuine
2471,164.0,177.0,159.0,169.0,170.0,170.0,170.0,genuine
112,1496.9,1245.3,8.3,21.9,-3.5,1.1000000000000014,17.0,impersonator
1647,16.4,19.4,974.1,631.7,20.4,16.2,19.1,genuine
1457,431.0,20.0,214.7,-0.5,212.7,184.6,654.6,impersonator
3916,242.79999999999998,450.5,37.3,217.29999999999998,418.4,29.3,252.7,impersonator
3255,226.60000000000002,245.8,242.9,226.0,422.2,9.0,234.0,impersonator
2820,17.2,20.5,121.6,1048.9,18.7,18.9,19.8,genuine
229,171.0,173.0,172.0,175.0,172.0,171.0,173.0,genuine
358,428.3,13.5,230.89999999999998,247.9,40.8,210.2,632.7,impersonator
1150,146.4,160.6,348.4,39.9,152.7,201.0,169.8,impersonator
2306,252.6,228.4,6.299999999999997,213.8,401.40000000000003,218.3,474.9,impersonator
3462,186.7,164.8,174.0,170.0,191.2,146.4,159.9,impersonator
446,138.8,127.0,31.3,267.0,10.5,16.8,16.2,genuine
3965,19.9,16.0,973.0,22.3,17.9,20.2,19.4,genuine
1536,15.2,443.2,29.8,233.0,450.8,15.8,231.9,genuine
4257,18.3,19.0,953.5,837.0,20.0,19.9,19.2,genuine
2467,228.7,432.9,16.7,232.9,433.4,16.9,232.8,genuine
1746,165.0,189.0,156.0,172.0,170.0,170.0,11.0,genuine
3249,18.1,29.3,91.4,535.1,17.7,19.2,17.0,genuine
932,172.0,174.0,173.0,173.0,173.0,172.0,174.0,genuine
76,15.7,22.9,636.6,28.7,234.7,232.0,451.1,genuine
3051,35.0,47.2,349.40000000000003,1245.7,20.0,27.1,24.7,impersonator
2980,20.799999999999997,-0.3000000000000007,107.0,1240.9,23.0,31.900000000000002,35.3,impersonator
2620,67.7,84.8,8.7,81.0,101.30000000000001,83.5,88.1,impersonator
2968,9.4,87.0,70.5,49.3,70.6,113.39999999999999,82.5,impersonator
27,176.0,145.7,187.4,182.6,153.0,152.5,181.5,impersonator
1060,159.0,335.0,167.0,167.0,4.0,162.0,4.0,genuine
4329,18.1,19.6,789.4,421.6,20.4,22.2,18.1,genuine
2392,17.3,17.2,25.2,14.9,976.3,16.9,20.3,genuine
2313,163.0,166.0,168.0,166.0,166.0,166.0,166.0,genuine
4273,227.8,232.3,234.0,31.4,416.0,233.3,450.2,genuine
536,163.0,168.0,169.0,17.0,151.0,335.0,168.0,genuine
2940,245.60000000000002,212.5,436.1,8.6,38.0,209.9,394.3,impersonator
4164,142.3,173.8,146.4,143.4,186.5,171.7,144.1,impersonator
362,168.0,172.0,170.0,172.0,172.0,171.0,167.0,genuine
2056,-9.0,4.6,15.400000000000002,1019.6,4.4,-3.799999999999999,5.299999999999999,impersonator
4247,-6.5,27.799999999999997,4.4,953.8000000000001,-3.1999999999999993,16.400000000000002,32.0,impersonator
2310,49.0,31.3,1166.2,17.8,19.0,24.6,387.3,genuine
1306,167.0,188.0,2.0,170.0,13.0,317.0,333.0,genuine
1823,217.79999999999998,411.09999999999997,18.6,210.4,253.1,439.7,40.5,impersonator
4159,5.399999999999999,804.0,399.09999999999997,2.5,8.100000000000001,3.0,29.400000000000002,impersonator
2329,15.2,232.4,228.5,16.3,216.4,199.7,433.9,genuine
4492,141.3,145.8,174.7,165.6,9.8,153.2,353.2,impersonator
134,166.0,186.0,11.0,150.0,350.0,166.0,167.0,genuine
4328,168.0,172.0,170.0,172.0,171.0,170.0,167.0,genuine
3933,24.2,2063.8,15.2,18.9,20.7,17.3,19.1,genuine
2985,225.2,232.9,432.3,16.7,232.9,234.0,432.7,genuine
3027,166.0,193.0,148.0,171.0,168.0,171.0,170.0,genuine
2195,33.099999999999994,428.7,18.3,257.4,226.7,248.7,410.6,impersonator
511,156.1,192.9,151.1,185.7,164.5,162.2,153.2,impersonator
3293,15.1,11.0,228.2,199.5,215.5,416.7,233.3,genuine
2256,231.3,446.4,16.9,232.7,233.1,233.5,433.0,genuine
2357,165.8,150.3,174.2,196.5,195.5,165.8,164.1,impersonator
881,999.5,19.6,18.2,18.8,19.0,2248.8,14.2,genuine
1702,161.2,195.5,156.0,152.8,158.6,186.4,185.0,impersonator
2779,156.5,210.4,173.2,149.7,157.1,185.6,143.5,impersonator
259,170.9,188.3,161.7,177.4,173.6,178.7,186.1,impersonator
1311,6.900000000000002,1642.6,3.0,-3.8999999999999986,635.3,-5.100000000000001,23.8,impersonator
1638,17.0,1620.1,22.6,18.3,20.1,20.0,19.6,genuine
3928,159.7,151.4,154.6,187.3,183.4,189.9,164.6,impersonator
1781,227.6,231.4,451.7,30.7,230.8,233.9,450.5,genuine
3242,-1.3000000000000007,191.7,1.5999999999999996,297.6,372.0,186.2,173.8,impersonator
1692,58.900000000000006,200.2,215.29999999999998,234.2,400.90000000000003,233.0,257.2,impersonator
1297,192.7,164.8,151.7,162.2,179.7,170.7,185.3,impersonator
4005,163.0,189.0,155.0,170.0,170.0,168.0,170.0,genuine
3536,-6.5,28.400000000000002,995.1,646.3,38.4,17.0,7.300000000000001,impersonator
805,5.600000000000001,9.500000000000002,1608.7,29.0,25.9,18.2,11.100000000000001,impersonator
3344,164.0,165.0,167.0,165.0,168.0,166.0,167.0,genuine
1446,164.0,169.0,167.0,14.0,151.0,333.0,168.0,genuine
4109,17.8,3.5,547.5,5.0,42.6,15.500000000000002,77.8,impersonator
1082,-2.3999999999999986,36.3,1144.8,644.6999999999999,36.3,32.5,23.0,impersonator
2429,169.0,167.4,186.9,185.3,188.1,172.8,159.1,impersonator
2400,165.0,168.0,168.0,166.0,168.0,166.0,168.0,genuine
2513,431.3,254.0,20.2,235.5,202.20000000000002,429.5,216.5,impersonator
3053,79.9,39.9,127.2,24.8,83.9,95.6,91.8,genuine
4112,223.7,222.20000000000002,200.4,423.4,229.20000000000002,438.6,-2.0,impersonator
3856,424.3,15.1,235.9,17.3,213.1,416.2,433.5,genuine
1784,16.2,20.8,18.0,1389.6,19.0,19.6,18.2,genuine
4328,150.7,182.7,173.4,187.5,180.4,183.2,149.7,impersonator
2068,455.9,36.4,216.2,255.70000000000002,469.2,-0.5,217.79999999999998,impersonator
554,180.0,148.7,181.8,155.4,188.9,159.8,156.4,impersonator
4448,164.0,184.0,166.0,167.0,184.0,166.0,166.0,genuine
2926,15.7,230.4,232.1,232.8,432.8,16.2,234.1,genuine
2582,184.0,12.0,149.0,334.0,183.0,167.0,167.0,genuine
1750,153.8,162.2,161.5,163.1,150.0,175.6,167.0,impersonator
4367,166.2,144.2,160.8,184.2,179.6,174.6,179.6,impersonator
4095,167.0,168.0,166.0,166.0,167.0,169.0,165.0,genuine
116,228.0,231.6,451.0,31.7,15.3,217.1,216.3,genuine
856,16.6,23.9,1600.5,16.0,18.5,18.8,18.4,genuine
4483,18.6,46.4,80.6,83.2,23.4,179.2,33.1,genuine
337,177.1,143.9,183.6,147.2,180.8,168.3,160.6,impersonator
2297,15.7,68.0,78.7,1051.0,16.0,20.7,1016.3,genuine
212,227.7,232.5,448.4,32.0,234.1,233.0,450.6,genuine
3732,165.0,169.0,166.0,166.0,166.0,168.0,167.0,genuine
2030,434.6,13.0,231.1,232.9,433.2,16.2,233.4,genuine
3957,17.3,1371.9,206.0,17.2,18.6,19.1,20.4,genuine
4448,166.2,170.8,167.2,163.2,185.9,150.2,149.9,impersonator
2401,168.0,169.0,169.0,169.0,170.0,169.0,169.0,genuine
816,15.3,19.5,100.8,1258.5,19.2,19.4,18.9,genuine
1625,163.0,169.0,166.0,166.0,167.0,170.0,168.0,genuine
1682,7.699999999999999,27.5,991.5,422.7,42.099999999999994,4.200000000000003,37.599999999999994,impersonator
1577,16.8,60.1,1751.1,22.0,16.1,16.7,189.3,genuine
2654,18.099999999999998,47.0,1352.5,25.2,37.2,14.8,17.4,impersonator
3864,171.0,191.0,161.0,179.0,2.0,179.0,9.0,genuine
4486,224.1,232.5,433.8,16.5,232.8,233.2,216.2,genuine
558,2.0,8.0,592.0,137.0,115.0,219.0,209.0,genuine
3992,169.6,212.1,2.5,152.0,351.2,180.1,202.1,impersonator
3701,211.10000000000002,222.4,197.3,437.20000000000005,215.4,458.0,30.5,impersonator
1168,178.8,161.4,181.9,171.1,164.3,171.2,162.3,impersonator
513,-9.200000000000001,24.5,36.8,36.0,26.1,6.599999999999998,21.1,impersonator
627,153.7,179.0,23.5,145.2,14.2,309.0,336.0,impersonator
3764,247.0,217.2,212.7,9.700000000000001,392.8,221.10000000000002,22.6,impersonator
3768,161.1,178.5,181.7,152.7,171.6,170.7,165.3,impersonator
1770,27.1,40.9,1118.6,629.9,10.0,31.7,32.400000000000006,impersonator
3590,165.0,168.0,170.0,167.0,169.0,170.0,168.0,genuine
389,430.5,16.7,235.1,232.9,450.0,15.9,233.4,genuine
1084,188.9,159.6,150.7,11.7,180.2,12.4,346.3,impersonator
1422,18.0,16.3,978.4,418.8,15.5,18.6,18.4,genuine
3392,207.3,226.20000000000002,207.79999999999998,651.3000000000001,17.9,244.70000000000002,451.9,impersonator
4350,179.1,185.6,174.8,154.3,152.7,147.3,186.5,impersonator
1984,460.5,44.6,222.8,250.6,446.40000000000003,38.9,221.9,impersonator
3192,224.9,256.7,212.4,442.4,37.0,221.20000000000002,232.5,impersonator
3177,1182.7,207.5,21.1,630.2,22.6,18.2,19.9,genuine
1070,-0.3000000000000007,-8.700000000000001,197.5,208.8,223.5,225.79999999999998,428.7,impersonator
4127,164.0,168.0,167.0,167.0,168.0,167.0,169.0,genuine
1240,191.5,140.9,170.4,179.3,160.5,170.0,185.9,impersonator
4480,14.5,104.6,7.1,92.0,100.6,18.8,31.9,genuine
1117,16.9,11.2,215.3,216.6,199.8,216.3,417.1,genuine
2126,19.5,237.5,210.79999999999998,255.2,204.9,218.7,223.7,impersonator
2105,154.2,181.4,176.7,186.0,188.3,183.9,176.3,impersonator
2919,171.6,183.7,167.9,189.1,166.4,150.6,184.3,impersonator
1496,170.2,163.7,172.7,164.0,160.1,181.4,178.6,impersonator
3,169.0,175.0,176.0,174.0,174.0,173.0,173.0,genuine
821,172.0,171.0,174.0,174.0,173.0,173.0,173.0,genuine
1801,157.0,334.0,166.0,166.0,4.0,164.0,4.0,genuine
655,-1.2000000000000028,1.8999999999999986,34.599999999999994,942.5,-1.5,39.900000000000006,41.2,impersonator
3395,16.9,16.5,1162.3,18.6,18.6,19.6,17.2,genuine
3973,13.6,31.5,4.6,34.3,1572.6,17.5,18.5,impersonator
2417,19.0,20.1,379.9,836.5,19.9,22.5,18.9,genuine
3864,174.0,185.3,172.5,177.7,-12.0,199.9,16.4,impersonator
4275,254.4,228.3,468.4,51.0,258.5,474.9,25.3,impersonator
3361,175.0,159.4,169.0,161.4,161.5,148.7,168.3,impersonator
3584,16.7,1609.5,18.0,17.4,20.6,17.9,16.9,genuine
4143,15.600000000000001,3.8000000000000007,-8.8,35.5,1780.2,-1.2000000000000028,35.6,impersonator
2696,37.6,0.09999999999999787,963.9,653.6,44.5,-8.099999999999998,441.59999999999997,impersonator
3653,19.0,12.6,19.2,20.0,938.3,18.6,18.7,genuine
737,150.2,153.7,166.0,163.4,166.5,170.2,168.1,impersonator
4462,35.1,14.5,154.9,1045.8000000000002,19.2,2.5,1032.6,impersonator
339,158.4,184.3,153.9,197.2,158.3,177.4,170.0,impersonator
2420,410.9,238.5,452.2,-2.3000000000000007,215.2,233.1,226.6,impersonator
770,456.4,21.7,37.6,51.99999999999999,34.8,59.300000000000004,78.4,impersonator
1027,174.7,144.8,-3.5,134.0,355.0,188.1,158.0,impersonator
4132,17.5,19.4,19.1,771.2,20.9,18.5,19.4,genuine
4365,430.1,16.2,233.1,233.2,234.0,432.9,16.1,genuine
1166,164.6,164.9,178.9,155.5,156.3,162.8,191.8,impersonator
1228,46.2,2467.8,48.0,16.0,45.2,104.2,37.3,impersonator
262,20.6,22.6,19.6,21.1,951.4,20.2,20.7,genuine
2138,180.0,171.0,157.0,169.0,170.0,171.0,12.0,genuine
3223,143.4,152.0,185.4,165.8,192.8,193.6,187.5,impersonator
1734,163.0,183.0,155.0,172.0,5.0,166.0,351.0,genuine
2599,16.4,1570.6,17.6,18.3,18.4,18.4,18.4,genuine
2734,165.0,170.0,167.0,168.0,167.0,168.0,167.0,genuine
1481,148.7,150.1,153.0,182.8,180.6,184.4,160.4,impersonator
2576,158.0,174.5,-4.9,145.8,318.2,178.3,179.8,impersonator
367,31.9,15.3,116.19999999999999,1276.2,34.900000000000006,-4.199999999999999,-1.6000000000000014,impersonator
197,445.8,32.3,31.0,199.5,216.4,216.3,618.0,genuine
4429,218.20000000000002,245.10000000000002,230.5,425.90000000000003,0.9000000000000004,436.3,-9.899999999999999,impersonator
3115,168.0,192.0,154.0,172.0,169.0,169.0,169.0,genuine
2382,225.1,440.79999999999995,25.9,241.0,243.60000000000002,453.79999999999995,11.2,impersonator
3144,39.9,32.7,988.9000000000001,612.2,16.599999999999998,7.5,0.3000000000000007,impersonator
1802,29.2,782.7,434.3,6.399999999999999,17.9,30.799999999999997,5.800000000000001,impersonator
4271,162.2,200.0,148.9,146.6,155.0,-12.600000000000001,164.7,impersonator
4317,167.0,173.0,168.0,171.0,172.0,171.0,166.0,genuine
2775,20.3,12.599999999999998,801.4,22.5,15.2,1054.5,28.4,impersonator
2746,219.20000000000002,211.29999999999998,239.1,217.4,398.5,30.5,199.7,impersonator
2806,167.0,170.0,170.0,170.0,170.0,171.0,167.0,genuine
3192,229.3,233.0,233.1,433.4,16.7,232.9,233.2,genuine
4266,19.3,15.0,16.5,17.6,1579.4,16.2,19.4,genuine
3217,24.5,1201.3999999999999,414.4,-5.300000000000001,-4.0,30.7,26.0,impersonator
1709,38.8,2.3999999999999986,21.4,28.599999999999998,25.9,70.5,61.900000000000006,impersonator
1404,143.6,210.9,145.1,147.2,177.3,145.4,15.4,impersonator
2063,181.9,196.3,185.8,195.0,171.5,163.5,155.9,impersonator
2906,22.6,220.60000000000002,203.1,185.29999999999998,620.1,27.4,217.3,impersonator
2564,193.2,177.2,152.0,194.8,188.3,151.0,186.8,impersonator
3483,170.9,150.5,164.8,168.3,152.8,167.4,182.8,impersonator
3067,10.900000000000002,13.7,1385.1,39.9,4.9,12.799999999999999,26.599999999999998,impersonator
4354,165.0,185.0,156.0,172.0,169.0,170.0,10.0,genuine
3710,228.9,432.4,16.4,233.2,16.5,216.2,199.9,genuine
2204,161.2,193.5,181.9,190.2,163.2,169.4,169.9,impersonator
4105,434.29999999999995,201.4,233.0,-7.9,191.8,397.6,424.0,impersonator
3351,20.2,19.6,1593.0,19.0,21.6,21.6,178.6,genuine
2333,20.9,107.6,73.2,54.9,31.8,91.8,76.5,genuine
135,25.9,13.2,2331.1,21.9,15.9,65.8,77.8,genuine
